Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,48,O,1,2,Offense,Catch,Pardo,Goff,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,284
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,48,O,1,2,Offense,Catch,Goff,Janas,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,289
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,48,O,1,2,Offense,Catch,Janas,Goff,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,292
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,48,O,1,2,Offense,Goal,Goff,Fergus,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,303
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,14,D,1,3,Defense,Pull,,,Meinecke,5.146,Drew,Seth,Johnson,Ross,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,360
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,14,D,1,3,Defense,Goal,,,Anonymous,,Drew,Seth,Johnson,Ross,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,372
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Fergus,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,445
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,454
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Janas,Jack,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,458
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Jack,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,461
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Fergus,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,465
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Tommy,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,468
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Fergus,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,472
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Tommy,Danny,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,475
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Danny,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,480
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Tommy,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,483
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Fergus,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,486
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,489
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Janas,Pardo,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,493
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Pardo,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,497
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Janas,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,501
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Fergus,Danny,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,505
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Danny,Jack,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,509
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Jack,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,513
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Fergus,Pardo,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,517
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Pardo,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,521
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Janas,Goff,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,525
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Goff,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,529
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Fergus,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,535
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,540
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,547
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,551
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Catch,Tommy,Jack,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,557
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,118,O,2,3,Offense,Goal,Jack,Pardo,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,561
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Defense,Pull,,,Jimmy,6.882,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,713
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Defense,D,,,Slymer,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,749
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Ross,Drew,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,781
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Drew,Jimmy,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,785
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Throwaway,Jimmy,Anonymous,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,789
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Defense,D,,,Jimmy,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,808
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Janas,Dave,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,870
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Dave,Jimmy,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,874
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Jimmy,Ross,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,878
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Ross,Dave,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,899
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Dave,Ross,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,903
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Ross,Janas,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,907
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Janas,Furse,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,911
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Catch,Furse,Ross,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,915
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Offense,Throwaway,Ross,Anonymous,,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,919
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,216,D,2,4,Defense,Goal,,,Anonymous,,Drew,Furse,JVal,Slymer,Janas,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,927
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,53,O,2,5,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1106
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,53,O,2,5,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1115
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,53,O,2,5,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1120
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,53,O,2,5,Offense,Catch,Janas,Pardo,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1126
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,53,O,2,5,Offense,Catch,Pardo,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1131
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,53,O,2,5,Offense,Throwaway,Janas,Anonymous,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1139
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,53,O,2,5,Defense,Goal,,,Anonymous,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1157
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,O,3,5,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1217
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,O,3,5,Offense,Catch,Janas,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1226
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,O,3,5,Offense,Catch,Fergus,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1230
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,O,3,5,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1234
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,O,3,5,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1238
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,O,3,5,Offense,Goal,Janas,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1242
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,11,D,3,6,Defense,Pull,,,Meinecke,5.59,Drew,Seth,Ross,Brad,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,1305
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,11,D,3,6,Defense,Goal,,,Anonymous,,Drew,Seth,Ross,Brad,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,1314
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Catch,Fergus,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1368
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Catch,Janas,Goff,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1379
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Catch,Goff,Pardo,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1384
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Catch,Pardo,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1388
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1393
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Catch,Janas,Danny,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1397
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Catch,Danny,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1401
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,40,O,4,6,Offense,Goal,Janas,Goff,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1406
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,21,D,4,7,Defense,Pull,,,Jimmy,6.847,Seth,Furse,JVal,Slymer,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,,1468
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,21,D,4,7,Defense,Goal,,,Anonymous,,Seth,Furse,JVal,Slymer,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,,1487
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,21,O,5,7,Offense,Catch,Tommy,Janas,,,Johnson,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1537
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,21,O,5,7,Offense,Catch,Janas,Jack,,,Johnson,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1546
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,21,O,5,7,Offense,Goal,Jack,Johnson,,,Johnson,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1556
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,D,5,8,Defense,Pull,,,Meinecke,6.731,Drew,Seth,Ross,Brad,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,1611
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,D,5,8,Defense,Goal,,,Anonymous,,Drew,Seth,Ross,Brad,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,1635
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,7,O,5,8,Cessation,EndOfFirstQuarter,,,,,Drew,Seth,Ross,Brad,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,1634
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1866
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1875
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1879
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Offense,Catch,Tommy,Jack,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1883
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Offense,Drop,Jack,Fergus,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1891
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Defense,D,,,Pardo,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1925
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Offense,Catch,Pardo,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1929
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,72,O,6,8,Offense,Goal,Janas,Pardo,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1936
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,28,D,6,9,Defense,Pull,,,Jimmy,6.623,Drew,Furse,JVal,Slymer,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,,1993
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,28,D,6,9,Defense,Goal,,,Anonymous,,Drew,Furse,JVal,Slymer,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,,2019
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,O,7,9,Offense,Catch,Tommy,Janas,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2074
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,O,7,9,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2083
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,O,7,9,Offense,Catch,Tommy,Pardo,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2087
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,O,7,9,Offense,Catch,Pardo,Danny,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2091
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,O,7,9,Offense,Catch,Danny,Goff,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2095
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,26,O,7,9,Offense,Goal,Goff,Jack,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2098
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,D,7,10,Defense,Pull,,,Meinecke,6.781,Drew,Seth,Johnson,Ross,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,2152
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,27,D,7,10,Defense,Goal,,,Anonymous,,Drew,Seth,Johnson,Ross,Kingma,Kennedy,Meinecke,,,,,,,,,,,,,,,,,,,,,,2177
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,28,O,8,10,Offense,Catch,Fergus,Janas,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2232
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,28,O,8,10,Offense,Catch,Janas,Fergus,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2240
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,28,O,8,10,Offense,Catch,Fergus,Pardo,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2246
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,28,O,8,10,Offense,Catch,Pardo,Fergus,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2252
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,28,O,8,10,Offense,Goal,Fergus,Tommy,,,Fergus,Goff,Janas,Pardo,Brad,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2258
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,43,D,8,11,Defense,Pull,,,Jimmy,7.038,Seth,Furse,JVal,Slymer,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,,2317
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,43,D,8,11,Defense,Goal,,,Anonymous,,Seth,Furse,JVal,Slymer,Ross,Dave,Jimmy,,,,,,,,,,,,,,,,,,,,,,2358
2019-07-06 19:00,AUDL,Indianapolis AlleyCats,134,O,9,11,Offense,Catch,Janas,Tommy,,,Danny,Fergus,Goff,Janas,Pardo,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2518
