Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Catch,E Jaime,A Taylor,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,416
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Catch,A Taylor,E Jaime,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,512
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Catch,E Jaime,M Smith,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,516
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Catch,M Smith,C Olsen,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,520
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Catch,C Olsen,A Taylor,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,524
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Catch,A Taylor,C Olsen,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,528
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Catch,C Olsen,E Jaime,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,532
2019-06-30 13:56,,Austin Sol,155,O,2,3,Offense,Goal,E Jaime,Avello,,,Thor,Player,Avello,E Jaime,A Taylor,C Olsen,M Smith,,,,,,,,,,,,,,,,,,,,,,536
2019-06-30 13:56,,Austin Sol,6,D,2,4,Defense,Pull,,,Minch,5.493,Will L,Player,Kelvin,Minch,Trenton,Sun,Trautman,,,,,,,,,,,,,,,,,,,,,,540
2019-06-30 13:56,,Austin Sol,6,D,2,4,Defense,Goal,,,Anonymous,,Will L,Player,Kelvin,Minch,Trenton,Sun,Trautman,,,,,,,,,,,,,,,,,,,,,,544
2019-06-30 13:56,,Austin Sol,19,O,3,4,Offense,Catch,Player,Mac,,,Player,Avello,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,635
2019-06-30 13:56,,Austin Sol,19,O,3,4,Offense,Catch,Mac,A Taylor,,,Player,Avello,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,644
2019-06-30 13:56,,Austin Sol,19,O,3,4,Offense,Throwaway,A Taylor,Anonymous,,,Player,Avello,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,648
2019-06-30 13:56,,Austin Sol,19,O,3,4,Defense,Callahan,,,M Smith,,Player,Avello,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,652
2019-06-30 13:56,,Austin Sol,6,D,3,5,Defense,Pull,,,Minch,5.451,Batson,Brett H,E Jaime,Perivier,Minch,Crowe,M Smith,,,,,,,,,,,,,,,,,,,,,,768
2019-06-30 13:56,,Austin Sol,6,D,3,5,Defense,Goal,,,Anonymous,,Batson,Brett H,E Jaime,Perivier,Minch,Crowe,M Smith,,,,,,,,,,,,,,,,,,,,,,772
2019-06-30 13:56,,Austin Sol,15,O,4,5,Offense,Catch,Thor,Player,,,Thor,Will L,Player,Avello,A Taylor,C Olsen,Sperling,,,,,,,,,,,,,,,,,,,,,,891
2019-06-30 13:56,,Austin Sol,15,O,4,5,Offense,Catch,Player,Will L,,,Thor,Will L,Player,Avello,A Taylor,C Olsen,Sperling,,,,,,,,,,,,,,,,,,,,,,900
2019-06-30 13:56,,Austin Sol,15,O,4,5,Offense,Goal,Will L,Sperling,,,Thor,Will L,Player,Avello,A Taylor,C Olsen,Sperling,,,,,,,,,,,,,,,,,,,,,,904
2019-06-30 13:56,,Austin Sol,118,D,4,6,Defense,Pull,,,Jaime,7.757,Batson,Brett H,Kelvin,Trenton,Jaime,Sun,Trautman,,,,,,,,,,,,,,,,,,,,,,908
2019-06-30 13:56,,Austin Sol,118,D,4,6,Defense,Goal,,,Anonymous,,Batson,Brett H,Kelvin,Trenton,Jaime,Sun,Trautman,,,,,,,,,,,,,,,,,,,,,,1024
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Throwaway,Mac,Anonymous,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1023
2019-06-30 13:56,,Austin Sol,63,O,5,6,Defense,D,,,M Smith,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1032
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Player,Mac,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1036
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Mac,Player,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1040
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Player,C Olsen,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1044
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,C Olsen,Thor,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1048
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Thor,Player,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1052
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Player,Mac,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1056
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Mac,E Jaime,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1060
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,E Jaime,Player,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1064
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Player,Thor,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1068
