Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Wilf,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,392
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Vid,Wilf,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,396
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Wilf,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,400
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Vid,Nick H,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,404
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Nick H,Martyn,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,408
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Martyn,Wilf,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,512
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Wilf,Nick H,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,516
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Nick H,Jake L,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,520
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Jake L,Martyn,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,524
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Martyn,Wilf,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,528
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Wilf,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,532
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Vid,Wilf,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,536
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Catch,Wilf,Nick H,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,540
2022-08-13 16:00,Regionals,Clapham,163,O,2,2,Offense,Goal,Nick H,Jake L,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,544
2022-08-13 16:00,Regionals,Clapham,94,D,2,3,Defense,Pull,,,Stef,5.121,Adam,George,Stef,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,548
2022-08-13 16:00,Regionals,Clapham,94,D,2,3,Defense,Goal,,,Anonymous,,Adam,George,Stef,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,640
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Wilf,Tommy,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,639
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Tommy,Smiler,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,648
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Smiler,Martyn,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,652
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Martyn,Smiler,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,656
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Smiler,Jake L,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,660
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Jake L,Wilf,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,664
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Wilf,Smiler,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,668
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Smiler,Nick H,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,672
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Catch,Nick H,Tommy,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,676
2022-08-13 16:00,Regionals,Clapham,43,O,3,3,Offense,Goal,Tommy,Jack,,,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,680
2022-08-13 16:00,Regionals,Clapham,6,D,3,4,Defense,Pull,,,Stef,3.865,Vish,Adam,George,Stef,Amberish,Juan,Clegg,,,,,,,,,,,,,,,,,,,,,,768
2022-08-13 16:00,Regionals,Clapham,6,D,3,4,Defense,Goal,,,Anonymous,,Vish,Adam,George,Stef,Amberish,Juan,Clegg,,,,,,,,,,,,,,,,,,,,,,772
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Smiler,Vid,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,891
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Vid,Smiler,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,900
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Smiler,Jack,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,904
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Jack,Nick H,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,908
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Nick H,Jake L,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,912
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Jake L,Wilf,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,916
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Wilf,Jack,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,920
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Jack,Wilf,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,924
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Catch,Wilf,Nick H,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,928
2022-08-13 16:00,Regionals,Clapham,43,O,4,4,Offense,Goal,Nick H,Martyn,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,932
2022-08-13 16:00,Regionals,Clapham,6,D,4,5,Defense,Pull,,,Stef,4.37,Adam,George,Stef,Sylv,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1024
2022-08-13 16:00,Regionals,Clapham,6,D,4,5,Defense,Goal,,,Anonymous,,Adam,George,Stef,Sylv,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1028
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Catch,Tommy,Jake L,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1147
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Catch,Jake L,Wilf,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1156
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Catch,Wilf,Martyn,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1160
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Catch,Martyn,Nick H,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1164
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Catch,Nick H,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1168
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Catch,Vid,Martyn,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1172
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Catch,Martyn,Nick H,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1176
2022-08-13 16:00,Regionals,Clapham,35,O,5,5,Offense,Goal,Nick H,Jack,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1180
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Defense,Pull,,,Stef,7.084,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1280
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Defense,D,,,Adam,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1284
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,George,Stef,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1288
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,Stef,George,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1292
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Throwaway,George,Anonymous,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1296
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Defense,D,,,George,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1300
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,George,Clegg,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1408
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,Clegg,George,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1412
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,George,Sylv,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1416
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,Sylv,Stef,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1420
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,Stef,Clegg,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1424
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Throwaway,Clegg,Anonymous,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1428
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Defense,D,,,Clegg,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1436
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Throwaway,Clegg,Anonymous,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1440
